49571,South Asian Peoples,OBC Muslim,Asia,Southern Asia,India,,Wagheri,1,No,750,,kfr,Kachhi - (kfr),Islam - Sunni,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0321,117762,Wagher,IND,IN,,22.331223,70.216056,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
49074,South Asian Peoples,OBC Muslim,Asia,Southern Asia,India,,Waza,1,No,"1,100",,kas,Kashmiri - (kas),Islam - Sunni,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0321,113881,Waza,IND,IN,,34.083665,74.797356,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
49267,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Nepal,,Churaute,1,No,"7,000",,npi,Nepali - (npi),Islam - Sunni,,,,Yes,Yes,No,Yes,No,Yes,No,4,Strenuous,Partly Free,Moderate,High,Level 2: Exercise increased caution,A012,C0321,111819,Churaute,NPL,NP,,26.66,86.89,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6331,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Bateri,1,No,"43,500",,btv,Bateri - (btv),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,101132,Bateri,PAK,PK,,34.902864,72.954049,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6340,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Damel,1,No,"8,400",,dml,Dameli - (dml),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,102411,Damel,PAK,PK,,35.288039,71.669225,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6345,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Dumaki,0,No,"1,100",,dmk,Domaaki - (dmk),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,102761,Dumaki,PAK,PK,,36.305293,74.730486,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6348,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Galo,1,No,"3,800",,mvy,Indus Kohistani - (mvy),Islam - Sunni,,,,Yes,Yes,No,No,No,No,No,2,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,103165,Galo,PAK,PK,,35.0073,72.9674,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6350,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Gowro,0,No,350,,gwf,Gowro - (gwf),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,103468,Gabare,PAK,PK,,35.050774,73.120991,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6363,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Kalkoti,1,No,"7,900",,xka,Kalkoti - (xka),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,104479,Kalkoti,PAK,PK,,35.344944,72.058454,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6371,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Kohistani,1,No,"75,500",No,gwc,Gawri - (gwc),Islam - Sunni,,,,Yes,Yes,No,No,No,No,No,2,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,105087,Kohistani,PAK,PK,,35.52988,72.573114,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,No,Islam
6377,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Lassi,0,No,"23,000",,lss,Lasi - (lss),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,105663,Lassi,PAK,PK,,25.327647,66.916544,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6394,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Rajkoti,1,No,"20,500",,gwc,Gawri - (gwc),Islam - Sunni,,,,Yes,Yes,No,No,No,No,No,2,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,108274,Rajkoti,PAK,PK,,35.52988,72.573114,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
6398,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Shina,1,No,"685,000",No,scl,Shina - (scl),Islam - Sunni,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,108948,Shina,PAK,PK,,34.6669,75.79188,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,No,Islam
6415,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Ushojo,0,No,"3,900",,ush,Ushojo - (ush),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,110451,Ushojo,PAK,PK,,35.150751,72.651055,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
46996,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Pakistan,,Yidgha,1,No,"9,600",,ydg,Yidgha - (ydg),Islam - Shia,,,,No,No,No,Yes,No,No,No,1,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A012,C0321,106911,Yidgha,PAK,PK,,35.988832,71.533912,South Asian Peoples,Yes,0,Unengaged and Unreached,MSH,NULL,Islam
6436,South Asian Peoples,OBC Muslim,Asia,Southern Asia,Sri Lanka,India,Mappilla,1,No,"5,900",Yes,mal,Malayalam - (mal),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Medium,Partly Free,High,Very High,Level 1: Exercise normal precautions,A012,C0321,112857,Mappila,LKA,CE,IN,6.921206,79.924021,South Asian Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
41614,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Alia,1,No,"7,100",,mup,Malvi - (mup),Hinduism,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,111310,"Kachchi, Alia",IND,IN,,23.008076,74.580996,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48190,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Bairagi (Chhattisgarhi),1,No,"161,000",,hne,Chhattisgarhi - (hne),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,117033,"Bairagi, Chhattisgarhi",IND,IN,,21.735436,81.946728,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48188,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Bairagi (Gujarati),1,No,"506,000",,guj,Gujarati - (guj),Hinduism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,117034,"Bairagi, Gujarati",IND,IN,,21.524461,70.456061,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48192,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Bairagi (Oriya),1,No,"143,000",,ory,Odia - (ory),Hinduism,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,117037,"Bairagi, Oriya",IND,IN,,21.494209,86.926825,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49365,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Barad,1,No,"5,800",,kfs,Bilaspuri - (kfs),Hinduism,,,,Yes,No,No,Yes,No,No,No,2,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,111463,"Barad, Hindu",IND,IN,,31.0805,76.6999,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49696,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Capparband,1,No,"7,100",,mar,Marathi - (mar),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,111784,Chapparband,IND,IN,,16.001821,74.6844,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49848,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Chadwa,1,No,"9,000",,urd,Urdu - (urd),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,119320,"Chadwa, Muslim",IND,IN,,25.703417,72.398314,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
49625,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Citrakar,1,No,"18,000",,ben,Bengali - (ben),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,111808,"Chitrakar, Hindu",IND,IN,,20.950472,85.100703,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49487,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Gandharv,1,No,"14,500",,hin,Hindi - (hin),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,112075,"Gandharb, Hindu",IND,IN,,25.241822,86.993282,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48305,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,"Kachchi, Kushwaha",1,No,"16,500",,mar,Marathi - (mar),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118650,"Kachchi, Kushwaha",IND,IN,,20.262737,75.131935,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48287,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Kachera (Baghelkhandi),1,No,"2,000",,bfy,Bagheli - (bfy),Hinduism,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118758,"Kachera, Bagheli",IND,IN,,24.582473,81.15402,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48288,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,"Kachera, Muslim",1,No,"2,400",,urd,Urdu - (urd),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113004,"Kachera, Muslim",IND,IN,,21.1458,79.088155,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
47970,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Kalal (Sadri),1,No,"66,000",,sck,Sadri - (sck),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,116482,"Kalal, Sadri",IND,IN,,23.213936,83.222813,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
48300,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Khati (Oriya),1,No,"7,700",,ory,Odia - (ory),Hinduism,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118774,"Khati, Odia",IND,IN,,20.160697,85.699207,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48350,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Lakhera (Haryanvi),1,No,"7,500",,bgc,Haryanvi - (bgc),Hinduism,,,,Yes,Yes,Yes,Yes,No,No,No,4,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118889,"Lakhera, Haryanvi",IND,IN,,28.771949,76.771056,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48353,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,"Lakhera, Muslim",1,No,"2,200",,urd,Urdu - (urd),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,116265,"Lakhera, Muslim",IND,IN,,22.820862,73.747786,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
48361,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Lodha (Marathi),1,No,"81,500",,mar,Marathi - (mar),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118806,"Lodha, Marathi",IND,IN,,21.461873,80.197627,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
47896,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Lohar (Dogri),1,No,"22,000",,dgo,Dogri - (dgo),Hinduism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,116497,"Lohar, Dogri",IND,IN,,34.131448,74.882875,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48180,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Machhiyara,1,No,"191,000",,kfr,Kachhi - (kfr),Islam - Sunni,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113052,"Machhi, Muslim",IND,IN,,22.47,70.07,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
42009,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Makrani,1,No,"34,000",,bcc,Southern Balochi - (bcc),Hinduism,,,,Yes,Yes,No,Yes,No,Yes,No,4,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,112237,"Makrani, Hindu",IND,IN,,21.5184,70.4671,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
41907,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Mukeri,1,No,"41,000",,urd,Urdu - (urd),Islam - Sunni,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113060,"Mochi, Muslim",IND,IN,,25.24003,86.984512,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
48398,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Nat (Baghelkhandi),1,No,"1,400",,bfy,Bagheli - (bfy),Hinduism,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118822,"Nat, Bagheli",IND,IN,,24.669244,81.870006,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49539,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,Bangladesh,Pangan,1,No,"131,000",,mni,Manipuri - (mni),Islam - Sunni,,,,Yes,Yes,Yes,Yes,No,No,No,4,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,116297,Pangal,IND,IN,BG,24.780576,93.878848,South Asian Peoples,,0,Unengaged and Unreached,MSN,Yes,Islam
49948,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Patni Vankar,1,No,325,,guj,Gujarati - (guj),Hinduism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118977,Patni Vankar,IND,IN,,22.850099,72.280904,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49651,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Sadaru,1,No,"15,000",,tel,Telugu - (tel),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113525,"Sadaru, Hindu",IND,IN,,13.940281,77.271717,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49380,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,"Santarash, Hindu",1,No,"4,700",,mai,Maithili - (mai),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113672,"Sangtarash, Hindu",IND,IN,,26.402724,86.223411,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
41930,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Sikligar,1,No,"176,000",,hin,Hindi - (hin),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113604,"Sikligar, Hindu",IND,IN,,23.2,77.0833,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49716,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Sudir,1,No,"6,000",,tcy,Tulu - (tcy),Hinduism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113693,Sudra,IND,IN,,13.3105,74.87942,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49040,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Sutradhar,1,No,"860,000",,ben,Bengali - (ben),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113709,"Sutradhar, Hindu",IND,IN,,22.431,87.3215,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49898,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Tamboli (Bengali),1,No,"99,500",,ben,Bengali - (ben),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118849,"Tamboli, Bengali",IND,IN,,23.232389,87.861439,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49895,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Tamboli (Telugu),1,No,"37,500",,tel,Telugu - (tel),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,118853,"Tamboli, Telugu",IND,IN,,13.623478,79.404817,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49735,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Tholuva Naicker,1,No,"4,400",,tam,Tamil - (tam),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,117840,"Tholuva Naicker, Hindu",IND,IN,,10.379572,78.819542,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
41903,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Vetan,1,No,"29,500",,mal,Malayalam - (mal),Ethnic Religion,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113853,Vetan,IND,IN,,8.879557,76.622906,South Asian Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
49375,South Asian Peoples,Other Backward Class,Asia,Southern Asia,India,,Watal,1,No,225,,kas,Kashmiri - (kas),Islam - Sunni,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0343,113880,"Wattal, Muslim",IND,IN,,34.0184,74.9171,South Asian Peoples,Yes,0,Unengaged and Unreached,MSN,NULL,Islam
46928,South Asian Peoples,Other Backward Class,Asia,South-Eastern Asia,Malaysia,,Indian Muslim,1,No,"294,000",,tam,Tamil - (tam),Islam - Sunni,,,,Yes,Yes,No,Yes,Yes,Yes,No,5,Low,Partly Free,High,Moderate,Level 1: Exercise normal precautions,A012,C0343,109788,Tamil Muslim,MYS,MY,,3.027,101.7748,South Asian Peoples,,0,Unengaged and Unreached,MSN,NULL,Islam
22270,South Asian Peoples,Other Backward Class,Americas,Caribbean,Martinique,Malaysia,East Indian,1,No,"1,100",Yes,gcf,Guadeloupean Creole French - (gcf),Christianity - Roman Catholic,,,,Yes,Yes,No,Yes,No,No,No,3,Medium,Free,Moderate,High,Caution,A012,C0343,115802,Tamil Christian,MTQ,MB,MY,14.612962,-61.082014,South Asian Peoples,Yes,0,Unengaged and Unreached,CRC,Yes,Christianity
49110,South Asian Peoples,Other Backward Class,Asia,Southern Asia,Nepal,India,Bhediyar ,1,No,"25,000",Yes,npi,Nepali - (npi),Hinduism,,,,Yes,Yes,No,Yes,No,Yes,No,4,Strenuous,Partly Free,Moderate,High,Level 2: Exercise increased caution,A012,C0343,112021,"Gadaria, Hindu",NPL,NP,IN,26.970775,85.324201,South Asian Peoples,,0,Unengaged and Unreached,H,Yes,Hinduism
49127,South Asian Peoples,Other Backward Class,Asia,Southern Asia,Nepal,India,Haluwai,1,No,"72,000",Yes,npi,Nepali - (npi),Hinduism,,,,Yes,Yes,No,Yes,No,Yes,No,4,Strenuous,Partly Free,Moderate,High,Level 2: Exercise increased caution,A012,C0343,112199,"Halwai, Hindu",NPL,NP,IN,26.762955,86.222681,South Asian Peoples,,0,Unengaged and Unreached,H,Yes,Hinduism
49268,South Asian Peoples,Other Backward Class,Asia,Southern Asia,Nepal,India,Lodha,1,No,"35,000",Yes,npi,Nepali - (npi),Hinduism,,,,Yes,Yes,No,Yes,No,Yes,No,4,Strenuous,Partly Free,Moderate,High,Level 2: Exercise increased caution,A012,C0343,112773,"Lodha, Hindu",NPL,NP,IN,27.51882,83.300123,South Asian Peoples,,0,Unengaged and Unreached,H,Yes,Hinduism
49793,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Are Bondili,1,No,"2,800",,tel,Telugu - (tel),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,118863,Are Bondili,IND,IN,,15.348464,79.560344,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49851,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Are Katika,1,No,"190,000",,mar,Marathi - (mar),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,118864,Are Katika,IND,IN,,16.190544,81.136156,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
42073,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Ayyanavar,1,No,"15,000",,mal,Malayalam - (mal),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111392,Ayyanavar,IND,IN,,8.487495,76.948623,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
42154,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Badhik,1,No,"19,000",,hin,Hindi - (hin),Ethnic Religion,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111399,Badhik,IND,IN,,29.472677,77.708515,South Asian Peoples,Yes,0,Unengaged and Unreached,E,NULL,Ethnic Religion
48693,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Baira,1,No,"8,500",,kan,Kannada - (kan),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111420,Baira,IND,IN,,12.750394,75.216615,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49683,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Bakuda,1,No,"7,700",,tcy,Tulu - (tcy),Hinduism,,,,Yes,Yes,Yes,Yes,No,Yes,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111434,Bakuda,IND,IN,,12.457506,75.157377,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49359,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Balahar,1,No,"12,500",,bra,Braj - (bra),Hinduism,,,,Yes,Yes,Yes,Yes,No,No,No,4,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111437,"Balahar, Hindu",IND,IN,,27.5759,77.6909,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
41931,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Balasantoshi,1,No,"33,000",,tel,Telugu - (tel),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111711,Balasantoshi,IND,IN,,17.16157,77.289997,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
41735,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Bandi,1,No,"5,600",,tel,Telugu - (tel),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,114927,"Bandi, Hindu",IND,IN,,14.70923,74.780519,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
48964,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Bargi,1,No,"16,000",,bra,Braj - (bra),Hinduism,,,,Yes,Yes,Yes,Yes,No,No,No,4,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111466,Bargi,IND,IN,,27.216981,77.489515,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49760,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Batada,1,No,"2,900",,kan,Kannada - (kan),Hinduism,,,,Yes,Yes,Yes,Yes,Yes,No,No,5,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111708,Bathada,IND,IN,,12.852773,75.248882,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49007,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Bauti,1,No,900,,ory,Odia - (ory),Hinduism,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111480,Bauti,IND,IN,,21.494972,86.942652,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
49853,South Asian Peoples,Other Dalit,Asia,Southern Asia,India,,Bavuri,1,No,"7,100",,ory,Odia - (ory),Hinduism,,,,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Free,High,Very High,Level 2: Exercise increased caution,A012,C0289,111482,Bavuri,IND,IN,,20.288312,85.824571,South Asian Peoples,Yes,0,Unengaged and Unreached,H,NULL,Hinduism
